,state,gender,age,population,population_fraction,cumulative_fraction
6013,Utah,M,47,15646,6.314632841049331e-05,0.9176696103782326
6014,Utah,M,48,15188,6.129786756350328e-05,0.9177309082457961
6015,Utah,M,49,14801,5.973595850720385e-05,0.9177906442043032
6016,Utah,M,50,14753,5.954223335293415e-05,0.9178501864376561
6017,Utah,M,51,15177,6.12534722156498e-05,0.9179114399098718
6018,Utah,M,52,15389,6.210909164700763e-05,0.9179735490015188
6019,Utah,M,53,15569,6.2835560975519e-05,0.9180363845624944
6020,Utah,M,54,15576,6.286381256051666e-05,0.9180992483750549
6021,Utah,M,55,15562,6.280730939052134e-05,0.9181620556844454
6022,Utah,M,56,15005,6.055929041285006e-05,0.9182226149748582
6023,Utah,M,57,14952,6.03453855550106e-05,0.9182829603604132
6024,Utah,M,58,14997,6.052700288713844e-05,0.9183434873633004
6025,Utah,M,59,14309,5.7750275675939454e-05,0.9184012376389763
6026,Utah,M,60,14103,5.691887188886534e-05,0.9184581565108652
6027,Utah,M,61,13724,5.538925035827752e-05,0.9185135457612235
6028,Utah,M,62,13042,5.263673879136224e-05,0.9185661825000149
6029,Utah,M,63,12312,4.969050207017727e-05,0.918615873002085
6030,Utah,M,64,11654,4.703485308039684e-05,0.9186629078551655
6031,Utah,M,65,11280,4.5525411253378786e-05,0.9187084332664188
6032,Utah,M,66,10868,4.3862603679230554e-05,0.9187522958700981
6033,Utah,M,67,10640,4.2942409196449494e-05,0.9187952382792945
6034,Utah,M,68,10703,4.319667346142847e-05,0.918838434952756
6035,Utah,M,69,7811,3.152473291667923e-05,0.9188699596856726
6036,Utah,M,70,7756,3.1302756177411865e-05,0.9189012624418501
6037,Utah,M,71,7778,3.139154687311881e-05,0.9189326539887233
6038,Utah,M,72,7711,3.112113884528403e-05,0.9189637751275685
6039,Utah,M,73,6563,2.6487878905667106e-05,0.9189902630064742
6040,Utah,M,74,5945,2.399366754444476e-05,0.9190142566740187
6041,Utah,M,75,5592,2.2568980472419696e-05,0.9190368256544911
6042,Utah,M,76,5201,2.0990927653264457e-05,0.9190578165821444
6043,Utah,M,77,4982,2.010705663690896e-05,0.9190779236387813
6044,Utah,M,78,4445,1.7939756473516727e-05,0.9190958633952547
6045,Utah,M,79,4298,1.734647318856578e-05,0.9191132098684432
6046,Utah,M,80,4037,1.6293092662224303e-05,0.9191295029611055
6047,Utah,M,81,3526,1.4230726957394822e-05,0.9191437336880629
6048,Utah,M,82,3303,1.3330712178183522e-05,0.9191570644002411
6049,Utah,M,83,3071,1.2394373932546653e-05,0.9191694587741737
6050,Utah,M,84,2872,1.1591221730470201e-05,0.9191810499959041
6051,Utah,M,85,14168,5.7181208035272216e-05,0.9192382312039393
6052,Utah,F,18,22252,8.980775276686035e-05,0.9193280389567062
6053,Utah,F,19,22195,8.957770414616508e-05,0.9194176166608524
6054,Utah,F,20,23884,9.639440801203004e-05,0.9195140110688644
6055,Utah,F,21,23979,9.677782237985548e-05,0.9196107888912443
6056,Utah,F,22,23747,9.584148413421861e-05,0.9197066303753785
6057,Utah,F,23,25369,0.0001023877799722488,0.9198090181553508
6058,Utah,F,24,25981,0.00010485777568918743,0.9199138759310399
6059,Utah,F,25,23378,9.435222201077032e-05,0.9200082281530507
6060,Utah,F,26,21731,8.770502765489134e-05,0.9200959331807056
6061,Utah,F,27,20726,8.364890723736956e-05,0.9201795820879429
6062,Utah,F,28,20547,8.292647384957215e-05,0.9202625085617925
6063,Utah,F,29,20899,8.434712498088327e-05,0.9203468556867733
6064,Utah,F,30,21561,8.70189177335195e-05,0.9204338746045069
6065,Utah,F,31,21442,8.653864078855921e-05,0.9205204132452954
6066,Utah,F,32,22272,8.988847158113939e-05,0.9206103017168765
6067,Utah,F,33,22534,9.094588804819481e-05,0.9207012476049247
6068,Utah,F,34,22692,9.158356668099924e-05,0.9207928311716057
6069,Utah,F,35,22933,9.255622839306166e-05,0.9208853873999988
6070,Utah,F,36,21953,8.860100649338869e-05,0.9209739884064922
6071,Utah,F,37,21499,8.676868940925448e-05,0.9210607570959015
6072,Utah,F,38,21142,8.53278585743736e-05,0.9211460849544759
6073,Utah,F,39,19611,7.914883334131306e-05,0.9212252337878172
6074,Utah,F,40,18957,7.650932811438844e-05,0.9213017431159316
6075,Utah,F,41,17748,7.162987579122044e-05,0.9213733729917228
6076,Utah,F,42,17312,6.987020563993736e-05,0.9214432431973628
6077,Utah,F,43,17116,6.907916126000277e-05,0.9215123223586228
6078,Utah,F,44,17408,7.025765594847676e-05,0.9215825800145713
6079,Utah,F,45,16850,6.800560103009154e-05,0.9216505856156013
6080,Utah,F,46,15821,6.385261803543491e-05,0.9217144382336367
6081,Utah,F,47,14906,6.0159732282168806e-05,0.9217745979659189
6082,Utah,F,48,14730,5.944940671651325e-05,0.9218340473726354
6083,Utah,F,49,14289,5.7669556861660414e-05,0.9218917169294971
6084,Utah,F,50,14855,5.995389930575726e-05,0.9219516708288029
6085,Utah,F,51,15207,6.137455043706836e-05,0.92201304537924
6086,Utah,F,52,15770,6.364678505902336e-05,0.922076692164299
6087,Utah,F,53,15691,6.332794574262114e-05,0.9221400201100416
6088,Utah,F,54,15912,6.421988864040454e-05,0.922204239998682
6089,Utah,F,55,15909,6.420778081826268e-05,0.9222684477795002
6090,Utah,F,56,15504,6.257322482911211e-05,0.9223310210043294
6091,Utah,F,57,15506,6.258129671054002e-05,0.92239360230104
6092,Utah,F,58,15297,6.173778510132405e-05,0.9224553400861413
6093,Utah,F,59,14831,5.985703672862241e-05,0.9225151971228699
6094,Utah,F,60,14561,5.876733273585536e-05,0.9225739644556058
6095,Utah,F,61,14136,5.705205793242575e-05,0.9226310165135382
6096,Utah,F,62,13698,5.528431589971477e-05,0.9226863008294379
6097,Utah,F,63,12882,5.199098827712992e-05,0.922738291817715
6098,Utah,F,64,12449,5.024342594798869e-05,0.922788535243663
6099,Utah,F,65,11977,4.833846193100334e-05,0.922836873705594
6100,Utah,F,66,11579,4.6732157526850436e-05,0.9228836058631208
6101,Utah,F,67,11087,4.474647469558604e-05,0.9229283523378163
6102,Utah,F,68,11464,4.626802434474596e-05,0.922974620362161
6103,Utah,F,69,8496,3.428935230573636e-05,0.9230089097144668
6104,Utah,F,70,8530,3.442657429001073e-05,0.9230433362887568
6105,Utah,F,71,8688,3.5064252922815146e-05,0.9230784005416796
6106,Utah,F,72,8631,3.4834204302119885e-05,0.9231132347459817
6107,Utah,F,73,7258,2.929285770186376e-05,0.9231425276036835
6108,Utah,F,74,6797,2.743228903273188e-05,0.9231699598927162
6109,Utah,F,75,6501,2.623765058140208e-05,0.9231961975432976
6110,Utah,F,76,5930,2.393312843373548e-05,0.9232201306717314
6111,Utah,F,77,5702,2.3012933950954418e-05,0.9232431436056823
6112,Utah,F,78,5383,2.1725468863203724e-05,0.9232648690745455
6113,Utah,F,79,5126,2.0688232099718055e-05,0.9232855573066452
6114,Utah,F,80,4865,1.9634851573376575e-05,0.9233051921582186
6115,Utah,F,81,4322,1.744333576570063e-05,0.9233226354939843
6116,Utah,F,82,4066,1.6410134942928912e-05,0.9233390456289272
6117,Utah,F,83,3821,1.5421329468010667e-05,0.9233544669583952
6118,Utah,F,84,3554,1.4343733297385478e-05,0.9233688106916925
6119,Utah,F,85,21540,8.693416297852651e-05,0.9234557448546711
6120,Virginia,M,18,55485,0.0002239341705136278,0.9236796790251847
6121,Virginia,M,19,57254,0.00023107374963660893,0.9239107527748213
6122,Virginia,M,20,60136,0.00024270533077421866,0.9241534581055955
6123,Virginia,M,21,62332,0.0002515682565820573,0.9244050263621775
6124,Virginia,M,22,63182,0.0002549988061889165,0.9246600251683664
6125,Virginia,M,23,62025,0.00025032922278287405,0.9249103543911493
6126,Virginia,M,24,62670,0.00025293240454337307,0.9251632867956927
6127,Virginia,M,25,63396,0.00025586249750170225,0.9254191492931945
6128,Virginia,M,26,61375,0.0002477058613188052,0.9256668551545133
6129,Virginia,M,27,60464,0.00024402911932839492,0.9259108842738417
6130,Virginia,M,28,60407,0.00024379907070769965,0.9261546833445494
6131,Virginia,M,29,60734,0.00024511882332116196,0.9263998021678705
6132,Virginia,M,30,59902,0.00024176092064715388,0.9266415630885178
6133,Virginia,M,31,58201,0.0002348957854927215,0.9268764588740105
6134,Virginia,M,32,58703,0.0002369218277311254,0.9271133807017417
6135,Virginia,M,33,59151,0.00023872992917097592,0.9273521106309126
6136,Virginia,M,34,58712,0.00023695815119755098,0.9275890687821101
6137,Virginia,M,35,59194,0.00023890347462167586,0.9278279722567317
6138,Virginia,M,36,55394,0.0002235668999086582,0.9280515391566404
6139,Virginia,M,37,54033,0.0002180739845969695,0.9282696131412373
6140,Virginia,M,38,52864,0.00021335596990235958,0.9284829691111397
6141,Virginia,M,39,51182,0.00020656751762149228,0.9286895366287612
6142,Virginia,M,40,53139,0.0002144658535986964,0.9289040024823599
6143,Virginia,M,41,51336,0.0002071890524914409,0.9291111915348513
6144,Virginia,M,42,51606,0.00020827875648420793,0.9293194702913355
6145,Virginia,M,43,54758,0.0002210000416145847,0.9295404703329502
6146,Virginia,M,44,57565,0.000232328927198648,0.9297727992601488
